,Energy [eV]
6495,6495.6846
6496,6496.6847
6497,6497.6848
6498,6498.6849
6499,6499.685
6500,6500.6851
6501,6501.6851
6502,6502.6852
6503,6503.6853
6504,6504.6854
6505,6505.6855
6506,6506.6856
6507,6507.6857
6508,6508.6858
6509,6509.6859
6510,6510.686
6511,6511.686
6512,6512.6861
6513,6513.6862
6514,6514.6863
6515,6515.6864
6516,6516.6865
6517,6517.6866
6518,6518.6867
6519,6519.6868
6520,6520.6869
6521,6521.6869
6522,6522.687
6523,6523.6871
6524,6524.6872
6525,6525.6873
6526,6526.6874
6527,6527.6875
6528,6528.6876
6529,6529.6877
6530,6530.6878
6531,6531.6878
6532,6532.6879
6533,6533.688
6534,6534.6881
6535,6535.6882
6536,6536.6883
6537,6537.6884
6538,6538.6885
6539,6539.6886
6540,6540.6887
6541,6541.6887
6542,6542.6888
6543,6543.6889
6544,6544.689
6545,6545.6891
6546,6546.6892
6547,6547.6893
6548,6548.6894
6549,6549.6895
6550,6550.6896
6551,6551.6896
6552,6552.6897
6553,6553.6898
6554,6554.6899
6555,6555.69
6556,6556.6901
6557,6557.6902
6558,6558.6903
6559,6559.6904
6560,6560.6905
6561,6561.6905
6562,6562.6906
6563,6563.6907
6564,6564.6908
6565,6565.6909
6566,6566.691
6567,6567.6911
6568,6568.6912
6569,6569.6913
6570,6570.6914
6571,6571.6914
6572,6572.6915
6573,6573.6916
6574,6574.6917
6575,6575.6918
6576,6576.6919
6577,6577.692
6578,6578.6921
6579,6579.6922
6580,6580.6923
6581,6581.6923
6582,6582.6924
6583,6583.6925
6584,6584.6926
6585,6585.6927
6586,6586.6928
6587,6587.6929
6588,6588.693
6589,6589.6931
6590,6590.6932
6591,6591.6932
6592,6592.6933
6593,6593.6934
6594,6594.6935
6595,6595.6936
6596,6596.6937
6597,6597.6938
6598,6598.6939
6599,6599.694
6600,6600.6941
6601,6601.6941
6602,6602.6942
6603,6603.6943
6604,6604.6944
6605,6605.6945
6606,6606.6946
6607,6607.6947
6608,6608.6948
6609,6609.6949
6610,6610.695
6611,6611.695
6612,6612.6951
6613,6613.6952
6614,6614.6953
6615,6615.6954
6616,6616.6955
6617,6617.6956
6618,6618.6957
6619,6619.6958
6620,6620.6959
6621,6621.6959
6622,6622.696
6623,6623.6961
6624,6624.6962
6625,6625.6963
6626,6626.6964
6627,6627.6965
6628,6628.6966
6629,6629.6967
6630,6630.6968
6631,6631.6968
6632,6632.6969
6633,6633.697
6634,6634.6971
6635,6635.6972
6636,6636.6973
6637,6637.6974
6638,6638.6975
6639,6639.6976
6640,6640.6977
6641,6641.6977
6642,6642.6978
6643,6643.6979
6644,6644.698
6645,6645.6981
6646,6646.6982
6647,6647.6983
6648,6648.6984
6649,6649.6985
6650,6650.6986
6651,6651.6986
6652,6652.6987
6653,6653.6988
6654,6654.6989
6655,6655.699
6656,6656.6991
6657,6657.6992
6658,6658.6993
6659,6659.6994
6660,6660.6995
6661,6661.6995
6662,6662.6996
6663,6663.6997
6664,6664.6998
6665,6665.6999
6666,6666.7
6667,6667.7001
6668,6668.7002
6669,6669.7003
6670,6670.7004
6671,6671.7005
6672,6672.7005
6673,6673.7006
6674,6674.7007
6675,6675.7008
6676,6676.7009
6677,6677.701
6678,6678.7011
6679,6679.7012
6680,6680.7013
6681,6681.7014
6682,6682.7014
6683,6683.7015
6684,6684.7016
6685,6685.7017
6686,6686.7018
6687,6687.7019
6688,6688.702
6689,6689.7021
6690,6690.7022
6691,6691.7023
6692,6692.7023
6693,6693.7024
6694,6694.7025
6695,6695.7026
6696,6696.7027
6697,6697.7028
6698,6698.7029
6699,6699.703
6700,6700.7031
6701,6701.7032
6702,6702.7032
6703,6703.7033
6704,6704.7034
6705,6705.7035
6706,6706.7036
6707,6707.7037
6708,6708.7038
6709,6709.7039
6710,6710.704
6711,6711.7041
6712,6712.7041
6713,6713.7042
6714,6714.7043
6715,6715.7044
6716,6716.7045
6717,6717.7046
6718,6718.7047
6719,6719.7048
6720,6720.7049
6721,6721.705
6722,6722.705
6723,6723.7051
6724,6724.7052
6725,6725.7053
6726,6726.7054
6727,6727.7055
6728,6728.7056
6729,6729.7057
6730,6730.7058
6731,6731.7059
6732,6732.7059
6733,6733.706
6734,6734.7061
6735,6735.7062
6736,6736.7063
6737,6737.7064
6738,6738.7065
6739,6739.7066
6740,6740.7067
6741,6741.7068
6742,6742.7068
6743,6743.7069
6744,6744.707
6745,6745.7071
6746,6746.7072
6747,6747.7073
6748,6748.7074
6749,6749.7075
6750,6750.7076
6751,6751.7077
6752,6752.7077
6753,6753.7078
6754,6754.7079
6755,6755.708
6756,6756.7081
6757,6757.7082
6758,6758.7083
6759,6759.7084
6760,6760.7085
6761,6761.7086
6762,6762.7086
6763,6763.7087
6764,6764.7088
6765,6765.7089
6766,6766.709
6767,6767.7091
6768,6768.7092
6769,6769.7093
6770,6770.7094
6771,6771.7095
6772,6772.7095
6773,6773.7096
6774,6774.7097
6775,6775.7098
6776,6776.7099
6777,6777.71
6778,6778.7101
6779,6779.7102
6780,6780.7103
6781,6781.7104
6782,6782.7104
6783,6783.7105
6784,6784.7106
6785,6785.7107
6786,6786.7108
6787,6787.7109
6788,6788.711
6789,6789.7111
6790,6790.7112
6791,6791.7113
6792,6792.7113
6793,6793.7114
6794,6794.7115
6795,6795.7116
6796,6796.7117
6797,6797.7118
6798,6798.7119
6799,6799.712
6800,6800.7121
6801,6801.7122
6802,6802.7122
6803,6803.7123
6804,6804.7124
6805,6805.7125
6806,6806.7126
6807,6807.7127
6808,6808.7128
6809,6809.7129
6810,6810.713
6811,6811.7131
6812,6812.7131
6813,6813.7132
6814,6814.7133
6815,6815.7134
6816,6816.7135
6817,6817.7136
6818,6818.7137
6819,6819.7138
6820,6820.7139
6821,6821.714
6822,6822.714
6823,6823.7141
6824,6824.7142
6825,6825.7143
6826,6826.7144
6827,6827.7145
6828,6828.7146
6829,6829.7147
6830,6830.7148
6831,6831.7149
6832,6832.7149
6833,6833.715
6834,6834.7151
6835,6835.7152
6836,6836.7153
6837,6837.7154
6838,6838.7155
6839,6839.7156
6840,6840.7157
6841,6841.7158
6842,6842.7158
6843,6843.7159
6844,6844.716
6845,6845.7161
6846,6846.7162
6847,6847.7163
6848,6848.7164
6849,6849.7165
6850,6850.7166
6851,6851.7167
6852,6852.7167
6853,6853.7168
6854,6854.7169
6855,6855.717
6856,6856.7171
6857,6857.7172
6858,6858.7173
6859,6859.7174
6860,6860.7175
6861,6861.7176
6862,6862.7176
6863,6863.7177
6864,6864.7178
6865,6865.7179
6866,6866.718
6867,6867.7181
6868,6868.7182
6869,6869.7183
6870,6870.7184
6871,6871.7185
6872,6872.7185
6873,6873.7186
6874,6874.7187
6875,6875.7188
6876,6876.7189
6877,6877.719
6878,6878.7191
6879,6879.7192
6880,6880.7193
6881,6881.7194
6882,6882.7194
6883,6883.7195
6884,6884.7196
6885,6885.7197
6886,6886.7198
6887,6887.7199
6888,6888.72
6889,6889.7201
6890,6890.7202
6891,6891.7203
6892,6892.7203
6893,6893.7204
6894,6894.7205
6895,6895.7206
6896,6896.7207
6897,6897.7208
6898,6898.7209
6899,6899.721
6900,6900.7211
6901,6901.7212
6902,6902.7212
6903,6903.7213
6904,6904.7214
6905,6905.7215
6906,6906.7216
6907,6907.7217
6908,6908.7218
6909,6909.7219
6910,6910.722
6911,6911.7221
6912,6912.7221
6913,6913.7222
6914,6914.7223
6915,6915.7224
6916,6916.7225
6917,6917.7226
6918,6918.7227
6919,6919.7228
6920,6920.7229
6921,6921.723
6922,6922.723
6923,6923.7231
6924,6924.7232
6925,6925.7233
6926,6926.7234
6927,6927.7235
6928,6928.7236
6929,6929.7237
6930,6930.7238
6931,6931.7239
6932,6932.7239
6933,6933.724
6934,6934.7241
6935,6935.7242
6936,6936.7243
6937,6937.7244
6938,6938.7245
6939,6939.7246
6940,6940.7247
6941,6941.7248
6942,6942.7248
6943,6943.7249
6944,6944.725
6945,6945.7251
6946,6946.7252
6947,6947.7253
6948,6948.7254
6949,6949.7255
6950,6950.7256
6951,6951.7257
6952,6952.7257
6953,6953.7258
6954,6954.7259
6955,6955.726
6956,6956.7261
6957,6957.7262
6958,6958.7263
6959,6959.7264
6960,6960.7265
6961,6961.7266
6962,6962.7266
6963,6963.7267
6964,6964.7268
6965,6965.7269
6966,6966.727
6967,6967.7271
6968,6968.7272
6969,6969.7273
6970,6970.7274
6971,6971.7275
6972,6972.7275
6973,6973.7276
6974,6974.7277
6975,6975.7278
6976,6976.7279
6977,6977.728
6978,6978.7281
6979,6979.7282
6980,6980.7283
6981,6981.7284
6982,6982.7284
6983,6983.7285
6984,6984.7286
6985,6985.7287
6986,6986.7288
6987,6987.7289
6988,6988.729
6989,6989.7291
6990,6990.7292
6991,6991.7293
6992,6992.7293
6993,6993.7294
6994,6994.7295
6995,6995.7296
6996,6996.7297
6997,6997.7298
6998,6998.7299
6999,6999.73
7000,7000.7301
7001,7001.7302
7002,7002.7302
7003,7003.7303
7004,7004.7304
7005,7005.7305
7006,7006.7306
7007,7007.7307
7008,7008.7308
7009,7009.7309
7010,7010.731
7011,7011.7311
7012,7012.7311
7013,7013.7312
7014,7014.7313
7015,7015.7314
7016,7016.7315
7017,7017.7316
7018,7018.7317
7019,7019.7318
7020,7020.7319
7021,7021.732
7022,7022.732
7023,7023.7321
7024,7024.7322
7025,7025.7323
7026,7026.7324
7027,7027.7325
7028,7028.7326
7029,7029.7327
7030,7030.7328
7031,7031.7329
7032,7032.7329
7033,7033.733
7034,7034.7331
7035,7035.7332
7036,7036.7333
7037,7037.7334
7038,7038.7335
7039,7039.7336
7040,7040.7337
7041,7041.7338
7042,7042.7338
7043,7043.7339
7044,7044.734
7045,7045.7341
7046,7046.7342
7047,7047.7343
7048,7048.7344
7049,7049.7345
7050,7050.7346
7051,7051.7347
7052,7052.7347
7053,7053.7348
7054,7054.7349
7055,7055.735
7056,7056.7351
7057,7057.7352
7058,7058.7353
7059,7059.7354
7060,7060.7355
7061,7061.7356
7062,7062.7356
7063,7063.7357
7064,7064.7358
7065,7065.7359
7066,7066.736
7067,7067.7361
7068,7068.7362
7069,7069.7363
7070,7070.7364
7071,7071.7365
7072,7072.7365
7073,7073.7366
7074,7074.7367
7075,7075.7368
7076,7076.7369
7077,7077.737
7078,7078.7371
7079,7079.7372
7080,7080.7373
7081,7081.7374
7082,7082.7374
7083,7083.7375
7084,7084.7376
7085,7085.7377
7086,7086.7378
7087,7087.7379
7088,7088.738
7089,7089.7381
7090,7090.7382
7091,7091.7383
7092,7092.7383
7093,7093.7384
7094,7094.7385
7095,7095.7386
7096,7096.7387
7097,7097.7388
7098,7098.7389
7099,7099.739
7100,7100.7391
7101,7101.7392
7102,7102.7392
7103,7103.7393
7104,7104.7394
7105,7105.7395
7106,7106.7396
7107,7107.7397
7108,7108.7398
7109,7109.7399
7110,7110.74
7111,7111.7401
7112,7112.7401
7113,7113.7402
7114,7114.7403
7115,7115.7404
7116,7116.7405
7117,7117.7406
7118,7118.7407
7119,7119.7408
7120,7120.7409
7121,7121.741
7122,7122.741
7123,7123.7411
7124,7124.7412
7125,7125.7413
7126,7126.7414
7127,7127.7415
7128,7128.7416
7129,7129.7417
7130,7130.7418
7131,7131.7419
7132,7132.7419
7133,7133.742
7134,7134.7421
7135,7135.7422
7136,7136.7423
7137,7137.7424
7138,7138.7425
7139,7139.7426
7140,7140.7427
7141,7141.7428
7142,7142.7428
7143,7143.7429
7144,7144.743
7145,7145.7431
7146,7146.7432
7147,7147.7433
7148,7148.7434
7149,7149.7435
7150,7150.7436
7151,7151.7437
7152,7152.7437
7153,7153.7438
7154,7154.7439
7155,7155.744
7156,7156.7441
7157,7157.7442
7158,7158.7443
7159,7159.7444
7160,7160.7445
7161,7161.7446
7162,7162.7446
7163,7163.7447
7164,7164.7448
7165,7165.7449
7166,7166.745
7167,7167.7451
7168,7168.7452
7169,7169.7453
7170,7170.7454
7171,7171.7455
7172,7172.7455
7173,7173.7456
7174,7174.7457
7175,7175.7458
7176,7176.7459
7177,7177.746
7178,7178.7461
7179,7179.7462
7180,7180.7463
7181,7181.7464
7182,7182.7464
7183,7183.7465
7184,7184.7466
7185,7185.7467
7186,7186.7468
7187,7187.7469
7188,7188.747
7189,7189.7471
7190,7190.7472
7191,7191.7473
7192,7192.7473
7193,7193.7474
7194,7194.7475
7195,7195.7476
7196,7196.7477
7197,7197.7478
7198,7198.7479
7199,7199.748
7200,7200.7481
7201,7201.7482
7202,7202.7482
7203,7203.7483
7204,7204.7484
7205,7205.7485
7206,7206.7486
7207,7207.7487
7208,7208.7488
7209,7209.7489
7210,7210.749
7211,7211.7491
7212,7212.7491
7213,7213.7492
7214,7214.7493
7215,7215.7494
7216,7216.7495
7217,7217.7496
7218,7218.7497
7219,7219.7498
7220,7220.7499
7221,7221.75
7222,7222.75
7223,7223.7501
7224,7224.7502
7225,7225.7503
7226,7226.7504
7227,7227.7505
7228,7228.7506
7229,7229.7507
7230,7230.7508
7231,7231.7509
7232,7232.7509
7233,7233.751
7234,7234.7511
7235,7235.7512
7236,7236.7513
7237,7237.7514
7238,7238.7515
7239,7239.7516
7240,7240.7517
7241,7241.7518
7242,7242.7518
7243,7243.7519
7244,7244.752
7245,7245.7521
7246,7246.7522
7247,7247.7523
7248,7248.7524
7249,7249.7525
7250,7250.7526
7251,7251.7527
7252,7252.7527
7253,7253.7528
7254,7254.7529
7255,7255.753
7256,7256.7531
7257,7257.7532
7258,7258.7533
7259,7259.7534
7260,7260.7535
7261,7261.7536
7262,7262.7536
7263,7263.7537
7264,7264.7538
7265,7265.7539
7266,7266.754
7267,7267.7541
7268,7268.7542
7269,7269.7543
7270,7270.7544
7271,7271.7545
7272,7272.7545
7273,7273.7546
7274,7274.7547
7275,7275.7548
7276,7276.7549
7277,7277.755
7278,7278.7551
7279,7279.7552
7280,7280.7553
7281,7281.7554
7282,7282.7554
7283,7283.7555
7284,7284.7556
7285,7285.7557
7286,7286.7558
7287,7287.7559
7288,7288.756
7289,7289.7561
7290,7290.7562
7291,7291.7563
7292,7292.7563
7293,7293.7564
7294,7294.7565
7295,7295.7566
7296,7296.7567
7297,7297.7568
7298,7298.7569
7299,7299.757
7300,7300.7571
7301,7301.7572
7302,7302.7572
7303,7303.7573
7304,7304.7574
7305,7305.7575
7306,7306.7576
7307,7307.7577
7308,7308.7578
7309,7309.7579
7310,7310.758
7311,7311.7581
7312,7312.7581
7313,7313.7582
7314,7314.7583
7315,7315.7584
7316,7316.7585
7317,7317.7586
7318,7318.7587
7319,7319.7588
7320,7320.7589
7321,7321.759
7322,7322.759
7323,7323.7591
7324,7324.7592
7325,7325.7593
7326,7326.7594
7327,7327.7595
7328,7328.7596
7329,7329.7597
7330,7330.7598
7331,7331.7599
7332,7332.7599
7333,7333.76
7334,7334.7601
7335,7335.7602
7336,7336.7603
7337,7337.7604
7338,7338.7605
7339,7339.7606
7340,7340.7607
7341,7341.7608
7342,7342.7608
7343,7343.7609
7344,7344.761
7345,7345.7611
7346,7346.7612
7347,7347.7613
7348,7348.7614
7349,7349.7615
7350,7350.7616
7351,7351.7617
7352,7352.7617
7353,7353.7618
7354,7354.7619
7355,7355.762
7356,7356.7621
7357,7357.7622
7358,7358.7623
7359,7359.7624
7360,7360.7625
7361,7361.7626
7362,7362.7626
7363,7363.7627
7364,7364.7628
7365,7365.7629
7366,7366.763
7367,7367.7631
7368,7368.7632
7369,7369.7633
7370,7370.7634
7371,7371.7635
7372,7372.7635
7373,7373.7636
7374,7374.7637
7375,7375.7638
7376,7376.7639
7377,7377.764
7378,7378.7641
7379,7379.7642
7380,7380.7643
7381,7381.7644
7382,7382.7644
7383,7383.7645
7384,7384.7646
7385,7385.7647
7386,7386.7648
7387,7387.7649
7388,7388.765
7389,7389.7651
7390,7390.7652
7391,7391.7653
7392,7392.7653
7393,7393.7654
7394,7394.7655
7395,7395.7656
7396,7396.7657
7397,7397.7658
7398,7398.7659
7399,7399.766
7400,7400.7661
7401,7401.7662
7402,7402.7662
7403,7403.7663
7404,7404.7664
7405,7405.7665
7406,7406.7666
7407,7407.7667
7408,7408.7668
7409,7409.7669
7410,7410.767
7411,7411.7671
7412,7412.7671
7413,7413.7672
7414,7414.7673
7415,7415.7674
7416,7416.7675
7417,7417.7676
7418,7418.7677
7419,7419.7678
7420,7420.7679
7421,7421.768
7422,7422.768
7423,7423.7681
7424,7424.7682
7425,7425.7683
7426,7426.7684
7427,7427.7685
7428,7428.7686
7429,7429.7687
7430,7430.7688
7431,7431.7689
7432,7432.7689
7433,7433.769
7434,7434.7691
7435,7435.7692
7436,7436.7693
7437,7437.7694
7438,7438.7695
7439,7439.7696
7440,7440.7697
7441,7441.7698
7442,7442.7698
7443,7443.7699
7444,7444.77
7445,7445.7701
7446,7446.7702
7447,7447.7703
7448,7448.7704
7449,7449.7705
7450,7450.7706
7451,7451.7707
7452,7452.7707
7453,7453.7708
7454,7454.7709
7455,7455.771
7456,7456.7711
7457,7457.7712
7458,7458.7713
7459,7459.7714
7460,7460.7715
7461,7461.7716
7462,7462.7716
7463,7463.7717
7464,7464.7718
7465,7465.7719
7466,7466.772
7467,7467.7721
7468,7468.7722
7469,7469.7723
7470,7470.7724
7471,7471.7725
7472,7472.7725
7473,7473.7726
7474,7474.7727
7475,7475.7728
7476,7476.7729
7477,7477.773
7478,7478.7731
7479,7479.7732
7480,7480.7733
7481,7481.7734
7482,7482.7734
7483,7483.7735
7484,7484.7736
7485,7485.7737
7486,7486.7738
7487,7487.7739
7488,7488.774
7489,7489.7741
7490,7490.7742
7491,7491.7743
7492,7492.7743
7493,7493.7744
7494,7494.7745
7495,7495.7746
7496,7496.7747
7497,7497.7748
7498,7498.7749
7499,7499.775
7500,7500.7751
7501,7501.7752
7502,7502.7752
7503,7503.7753
7504,7504.7754
7505,7505.7755
7506,7506.7756
7507,7507.7757
7508,7508.7758
7509,7509.7759
7510,7510.776
7511,7511.7761
7512,7512.7761
7513,7513.7762
7514,7514.7763
7515,7515.7764
7516,7516.7765
7517,7517.7766
7518,7518.7767
7519,7519.7768
7520,7520.7769
7521,7521.777
7522,7522.777
7523,7523.7771
7524,7524.7772
7525,7525.7773
7526,7526.7774
7527,7527.7775
7528,7528.7776
7529,7529.7777
7530,7530.7778
7531,7531.7779
7532,7532.7779
7533,7533.778
7534,7534.7781
7535,7535.7782
7536,7536.7783
7537,7537.7784
7538,7538.7785
7539,7539.7786
7540,7540.7787
7541,7541.7788
7542,7542.7788
7543,7543.7789
7544,7544.779
7545,7545.7791
7546,7546.7792
7547,7547.7793
7548,7548.7794
7549,7549.7795
7550,7550.7796
7551,7551.7797
7552,7552.7797
7553,7553.7798
7554,7554.7799
7555,7555.78
7556,7556.7801
7557,7557.7802
7558,7558.7803
7559,7559.7804
7560,7560.7805
7561,7561.7806
7562,7562.7806
7563,7563.7807
7564,7564.7808
7565,7565.7809
7566,7566.781
7567,7567.7811
7568,7568.7812
7569,7569.7813
7570,7570.7814
7571,7571.7815
7572,7572.7815
7573,7573.7816
7574,7574.7817
7575,7575.7818
7576,7576.7819
7577,7577.782
7578,7578.7821
7579,7579.7822
7580,7580.7823
7581,7581.7824
7582,7582.7824
7583,7583.7825
7584,7584.7826
7585,7585.7827
7586,7586.7828
7587,7587.7829
7588,7588.783
7589,7589.7831
7590,7590.7832
7591,7591.7833
7592,7592.7833
7593,7593.7834
7594,7594.7835
7595,7595.7836
7596,7596.7837
7597,7597.7838
7598,7598.7839
7599,7599.784
7600,7600.7841
7601,7601.7842
7602,7602.7842
7603,7603.7843
7604,7604.7844
7605,7605.7845
7606,7606.7846
7607,7607.7847
7608,7608.7848
7609,7609.7849
7610,7610.785
7611,7611.7851
7612,7612.7851
7613,7613.7852
7614,7614.7853
7615,7615.7854
7616,7616.7855
7617,7617.7856
7618,7618.7857
7619,7619.7858
7620,7620.7859
7621,7621.786
7622,7622.786
7623,7623.7861
7624,7624.7862
7625,7625.7863
7626,7626.7864
7627,7627.7865
7628,7628.7866
7629,7629.7867
7630,7630.7868
7631,7631.7869
7632,7632.7869
7633,7633.787
7634,7634.7871
7635,7635.7872
7636,7636.7873
7637,7637.7874
7638,7638.7875
7639,7639.7876
7640,7640.7877
7641,7641.7878
7642,7642.7878
7643,7643.7879
7644,7644.788
7645,7645.7881
7646,7646.7882
7647,7647.7883
7648,7648.7884
7649,7649.7885
7650,7650.7886
7651,7651.7887
7652,7652.7887
7653,7653.7888
7654,7654.7889
7655,7655.789
7656,7656.7891
7657,7657.7892
7658,7658.7893
7659,7659.7894
7660,7660.7895
7661,7661.7896
7662,7662.7896
7663,7663.7897
7664,7664.7898
7665,7665.7899
7666,7666.79
7667,7667.7901
7668,7668.7902
7669,7669.7903
7670,7670.7904
7671,7671.7905
7672,7672.7905
7673,7673.7906
7674,7674.7907
7675,7675.7908
7676,7676.7909
7677,7677.791
7678,7678.7911
7679,7679.7912
7680,7680.7913
7681,7681.7914
7682,7682.7914
7683,7683.7915
7684,7684.7916
7685,7685.7917
7686,7686.7918
7687,7687.7919
7688,7688.792
7689,7689.7921
7690,7690.7922
7691,7691.7923
7692,7692.7923
7693,7693.7924
7694,7694.7925
7695,7695.7926
7696,7696.7927
7697,7697.7928
7698,7698.7929
7699,7699.793
7700,7700.7931
7701,7701.7932
7702,7702.7932
7703,7703.7933
7704,7704.7934
7705,7705.7935
7706,7706.7936
7707,7707.7937
7708,7708.7938
7709,7709.7939
7710,7710.794
7711,7711.7941
7712,7712.7941
7713,7713.7942
7714,7714.7943
7715,7715.7944
7716,7716.7945
7717,7717.7946
7718,7718.7947
7719,7719.7948
7720,7720.7949
7721,7721.795
7722,7722.795
7723,7723.7951
7724,7724.7952
7725,7725.7953
7726,7726.7954
7727,7727.7955
7728,7728.7956
7729,7729.7957
7730,7730.7958
7731,7731.7959
7732,7732.7959
7733,7733.796
7734,7734.7961
7735,7735.7962
7736,7736.7963
7737,7737.7964
7738,7738.7965
7739,7739.7966
7740,7740.7967
7741,7741.7968
7742,7742.7968
7743,7743.7969
7744,7744.797
7745,7745.7971
7746,7746.7972
7747,7747.7973
7748,7748.7974
7749,7749.7975
7750,7750.7976
7751,7751.7977
7752,7752.7977
7753,7753.7978
7754,7754.7979
7755,7755.798
7756,7756.7981
7757,7757.7982
7758,7758.7983
7759,7759.7984
7760,7760.7985
7761,7761.7986
7762,7762.7986
7763,7763.7987
7764,7764.7988
7765,7765.7989
7766,7766.799
7767,7767.7991
7768,7768.7992
7769,7769.7993
7770,7770.7994
7771,7771.7995
7772,7772.7995
7773,7773.7996
7774,7774.7997
7775,7775.7998
7776,7776.7999
7777,7777.8
7778,7778.8001
7779,7779.8002
7780,7780.8003
7781,7781.8004
7782,7782.8005
7783,7783.8005
7784,7784.8006
7785,7785.8007
7786,7786.8008
7787,7787.8009
7788,7788.801
7789,7789.8011
7790,7790.8012
7791,7791.8013
7792,7792.8014
7793,7793.8014
7794,7794.8015
7795,7795.8016
7796,7796.8017
7797,7797.8018
7798,7798.8019
7799,7799.802
7800,7800.8021
7801,7801.8022
7802,7802.8023
7803,7803.8023
7804,7804.8024
7805,7805.8025
7806,7806.8026
7807,7807.8027
7808,7808.8028
7809,7809.8029
7810,7810.803
7811,7811.8031
7812,7812.8032
7813,7813.8032
7814,7814.8033
7815,7815.8034
7816,7816.8035
7817,7817.8036
7818,7818.8037
7819,7819.8038
7820,7820.8039
7821,7821.804
7822,7822.8041
7823,7823.8041
7824,7824.8042
7825,7825.8043
7826,7826.8044
7827,7827.8045
7828,7828.8046
7829,7829.8047
7830,7830.8048
7831,7831.8049
7832,7832.805
7833,7833.805
7834,7834.8051
7835,7835.8052
7836,7836.8053
7837,7837.8054
7838,7838.8055
7839,7839.8056
7840,7840.8057
7841,7841.8058
7842,7842.8059
7843,7843.8059
7844,7844.806
7845,7845.8061
7846,7846.8062
7847,7847.8063
7848,7848.8064
7849,7849.8065
7850,7850.8066
7851,7851.8067
7852,7852.8068
7853,7853.8068
7854,7854.8069
7855,7855.807
7856,7856.8071
7857,7857.8072
7858,7858.8073
7859,7859.8074
7860,7860.8075
7861,7861.8076
7862,7862.8077
7863,7863.8077
7864,7864.8078
7865,7865.8079
7866,7866.808
7867,7867.8081
7868,7868.8082
7869,7869.8083
7870,7870.8084
7871,7871.8085
7872,7872.8086
7873,7873.8086
7874,7874.8087
7875,7875.8088
7876,7876.8089
7877,7877.809
7878,7878.8091
7879,7879.8092
7880,7880.8093
7881,7881.8094
7882,7882.8095
7883,7883.8095
7884,7884.8096
7885,7885.8097
7886,7886.8098
7887,7887.8099
7888,7888.81
7889,7889.8101
7890,7890.8102
7891,7891.8103
7892,7892.8104
7893,7893.8104
7894,7894.8105
7895,7895.8106
7896,7896.8107
7897,7897.8108
7898,7898.8109
7899,7899.811
7900,7900.8111
7901,7901.8112
7902,7902.8113
7903,7903.8113
7904,7904.8114
7905,7905.8115
7906,7906.8116
7907,7907.8117
7908,7908.8118
7909,7909.8119
7910,7910.812
7911,7911.8121
7912,7912.8122
7913,7913.8122
7914,7914.8123
7915,7915.8124
7916,7916.8125
7917,7917.8126
7918,7918.8127
7919,7919.8128
7920,7920.8129
7921,7921.813
7922,7922.8131
7923,7923.8131
7924,7924.8132
7925,7925.8133
7926,7926.8134
7927,7927.8135
7928,7928.8136
7929,7929.8137
7930,7930.8138
7931,7931.8139
7932,7932.814
7933,7933.814
7934,7934.8141
7935,7935.8142
7936,7936.8143
7937,7937.8144
7938,7938.8145
7939,7939.8146
7940,7940.8147
7941,7941.8148
7942,7942.8149
7943,7943.8149
7944,7944.815
7945,7945.8151
7946,7946.8152
7947,7947.8153
7948,7948.8154
7949,7949.8155
7950,7950.8156
7951,7951.8157
7952,7952.8158
7953,7953.8158
7954,7954.8159
7955,7955.816
7956,7956.8161
7957,7957.8162
7958,7958.8163
7959,7959.8164
7960,7960.8165
7961,7961.8166
7962,7962.8167
7963,7963.8167
7964,7964.8168
7965,7965.8169
7966,7966.817
7967,7967.8171
7968,7968.8172
7969,7969.8173
7970,7970.8174
7971,7971.8175
7972,7972.8176
7973,7973.8176
7974,7974.8177
7975,7975.8178
7976,7976.8179
7977,7977.818
7978,7978.8181
7979,7979.8182
7980,7980.8183
7981,7981.8184
7982,7982.8185
7983,7983.8185
7984,7984.8186
7985,7985.8187
7986,7986.8188
7987,7987.8189
7988,7988.819
7989,7989.8191
7990,7990.8192
7991,7991.8193
7992,7992.8194
7993,7993.8194
7994,7994.8195
7995,7995.8196
7996,7996.8197
7997,7997.8198
7998,7998.8199
7999,7999.82
8000,8000.8201
8001,8001.8202
8002,8002.8203
8003,8003.8203
8004,8004.8204
8005,8005.8205
8006,8006.8206
8007,8007.8207
8008,8008.8208
8009,8009.8209
8010,8010.821
8011,8011.8211
8012,8012.8212
8013,8013.8212
8014,8014.8213
8015,8015.8214
8016,8016.8215
8017,8017.8216
8018,8018.8217
8019,8019.8218
8020,8020.8219
8021,8021.822
8022,8022.8221
8023,8023.8221
8024,8024.8222
8025,8025.8223
8026,8026.8224
8027,8027.8225
8028,8028.8226
8029,8029.8227
8030,8030.8228
8031,8031.8229
8032,8032.823
8033,8033.823
8034,8034.8231
8035,8035.8232
8036,8036.8233
8037,8037.8234
8038,8038.8235
8039,8039.8236
8040,8040.8237
8041,8041.8238
8042,8042.8239
8043,8043.8239
8044,8044.824
8045,8045.8241
8046,8046.8242
8047,8047.8243
8048,8048.8244
8049,8049.8245
8050,8050.8246
8051,8051.8247
8052,8052.8248
8053,8053.8248
8054,8054.8249
8055,8055.825
8056,8056.8251
8057,8057.8252
8058,8058.8253
8059,8059.8254
8060,8060.8255
8061,8061.8256
8062,8062.8257
8063,8063.8257
8064,8064.8258
8065,8065.8259
8066,8066.826
